Image_File,Frame_Number,Timestamp,Total_Detections,target_objects,conf_threshold,frame_skip,start_time,end_time,color_filter
00_00_06_F199.png,199,00:00:06,3,car,0.25,5,00:00:00,00:00:44,None
00_00_06_F204.png,204,00:00:06,3,car,0.25,5,00:00:00,00:00:44,None
00_00_06_F209.png,209,00:00:06,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F214.png,214,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F219.png,219,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F224.png,224,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F229.png,229,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F234.png,234,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_07_F239.png,239,00:00:07,3,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F244.png,244,00:00:08,3,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F249.png,249,00:00:08,3,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F254.png,254,00:00:08,2,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F259.png,259,00:00:08,3,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F264.png,264,00:00:08,3,car,0.25,5,00:00:00,00:00:44,None
00_00_08_F269.png,269,00:00:08,3,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F274.png,274,00:00:09,3,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F279.png,279,00:00:09,4,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F284.png,284,00:00:09,4,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F289.png,289,00:00:09,5,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F294.png,294,00:00:09,2,car,0.25,5,00:00:00,00:00:44,None
00_00_09_F299.png,299,00:00:09,3,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F304.png,304,00:00:10,2,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F309.png,309,00:00:10,2,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F314.png,314,00:00:10,2,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F319.png,319,00:00:10,3,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F324.png,324,00:00:10,2,car,0.25,5,00:00:00,00:00:44,None
00_00_10_F329.png,329,00:00:10,2,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F334.png,334,00:00:11,2,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F339.png,339,00:00:11,2,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F344.png,344,00:00:11,1,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F349.png,349,00:00:11,1,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F354.png,354,00:00:11,2,car,0.25,5,00:00:00,00:00:44,None
00_00_11_F359.png,359,00:00:11,1,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F364.png,364,00:00:12,2,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F369.png,369,00:00:12,1,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F374.png,374,00:00:12,1,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F379.png,379,00:00:12,1,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F384.png,384,00:00:12,1,car,0.25,5,00:00:00,00:00:44,None
00_00_12_F389.png,389,00:00:12,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F394.png,394,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F399.png,399,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F404.png,404,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F409.png,409,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F414.png,414,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_13_F419.png,419,00:00:13,1,car,0.25,5,00:00:00,00:00:44,None
00_00_14_F424.png,424,00:00:14,1,car,0.25,5,00:00:00,00:00:44,None
00_00_14_F429.png,429,00:00:14,1,car,0.25,5,00:00:00,00:00:44,None
00_00_14_F434.png,434,00:00:14,1,car,0.25,5,00:00:00,00:00:44,None
00_00_14_F449.png,449,00:00:14,1,car,0.25,5,00:00:00,00:00:44,None
00_00_15_F469.png,469,00:00:15,1,car,0.25,5,00:00:00,00:00:44,None
00_00_15_F474.png,474,00:00:15,1,car,0.25,5,00:00:00,00:00:44,None
00_00_15_F479.png,479,00:00:15,1,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F484.png,484,00:00:16,1,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F489.png,489,00:00:16,2,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F494.png,494,00:00:16,1,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F499.png,499,00:00:16,1,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F504.png,504,00:00:16,1,car,0.25,5,00:00:00,00:00:44,None
00_00_16_F509.png,509,00:00:16,1,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F514.png,514,00:00:17,1,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F519.png,519,00:00:17,1,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F524.png,524,00:00:17,2,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F529.png,529,00:00:17,1,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F534.png,534,00:00:17,1,car,0.25,5,00:00:00,00:00:44,None
00_00_17_F539.png,539,00:00:17,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F544.png,544,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F549.png,549,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F554.png,554,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F559.png,559,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F564.png,564,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_18_F569.png,569,00:00:18,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F574.png,574,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F579.png,579,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F584.png,584,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F589.png,589,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F594.png,594,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_19_F599.png,599,00:00:19,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F604.png,604,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F609.png,609,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F614.png,614,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F619.png,619,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F624.png,624,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_20_F629.png,629,00:00:20,1,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F634.png,634,00:00:21,1,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F639.png,639,00:00:21,2,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F644.png,644,00:00:21,1,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F649.png,649,00:00:21,1,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F654.png,654,00:00:21,1,car,0.25,5,00:00:00,00:00:44,None
00_00_21_F659.png,659,00:00:21,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F664.png,664,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F669.png,669,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F674.png,674,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F679.png,679,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F684.png,684,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_22_F689.png,689,00:00:22,1,car,0.25,5,00:00:00,00:00:44,None
00_00_23_F694.png,694,00:00:23,1,car,0.25,5,00:00:00,00:00:44,None
00_00_23_F699.png,699,00:00:23,1,car,0.25,5,00:00:00,00:00:44,None
00_00_23_F704.png,704,00:00:23,1,car,0.25,5,00:00:00,00:00:44,None
00_00_23_F709.png,709,00:00:23,1,car,0.25,5,00:00:00,00:00:44,None
00_00_23_F719.png,719,00:00:23,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F724.png,724,00:00:24,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F729.png,729,00:00:24,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F734.png,734,00:00:24,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F739.png,739,00:00:24,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F744.png,744,00:00:24,1,car,0.25,5,00:00:00,00:00:44,None
00_00_24_F749.png,749,00:00:24,2,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F754.png,754,00:00:25,1,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F759.png,759,00:00:25,2,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F764.png,764,00:00:25,1,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F769.png,769,00:00:25,1,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F774.png,774,00:00:25,1,car,0.25,5,00:00:00,00:00:44,None
00_00_25_F779.png,779,00:00:25,1,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F784.png,784,00:00:26,1,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F789.png,789,00:00:26,2,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F794.png,794,00:00:26,1,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F799.png,799,00:00:26,1,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F804.png,804,00:00:26,2,car,0.25,5,00:00:00,00:00:44,None
00_00_26_F809.png,809,00:00:26,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F814.png,814,00:00:27,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F819.png,819,00:00:27,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F824.png,824,00:00:27,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F829.png,829,00:00:27,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F834.png,834,00:00:27,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_27_F839.png,839,00:00:27,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F844.png,844,00:00:28,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F849.png,849,00:00:28,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F854.png,854,00:00:28,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F859.png,859,00:00:28,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F864.png,864,00:00:28,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_28_F869.png,869,00:00:28,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F874.png,874,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F879.png,879,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F884.png,884,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F889.png,889,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F894.png,894,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_29_F899.png,899,00:00:29,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F904.png,904,00:00:30,1,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F909.png,909,00:00:30,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F914.png,914,00:00:30,3,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F919.png,919,00:00:30,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F924.png,924,00:00:30,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_30_F929.png,929,00:00:30,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F934.png,934,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F939.png,939,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F944.png,944,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F949.png,949,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F954.png,954,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_31_F959.png,959,00:00:31,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F964.png,964,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F969.png,969,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F974.png,974,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F979.png,979,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F984.png,984,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_32_F989.png,989,00:00:32,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F994.png,994,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F999.png,999,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F1004.png,1004,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F1009.png,1009,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F1014.png,1014,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_33_F1019.png,1019,00:00:33,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1024.png,1024,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1029.png,1029,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1034.png,1034,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1039.png,1039,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1044.png,1044,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_34_F1049.png,1049,00:00:34,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1054.png,1054,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1059.png,1059,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1064.png,1064,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1069.png,1069,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1074.png,1074,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_35_F1079.png,1079,00:00:35,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1084.png,1084,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1089.png,1089,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1094.png,1094,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1099.png,1099,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1104.png,1104,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_36_F1109.png,1109,00:00:36,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1114.png,1114,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1119.png,1119,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1124.png,1124,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1129.png,1129,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1134.png,1134,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_37_F1139.png,1139,00:00:37,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1144.png,1144,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1149.png,1149,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1154.png,1154,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1159.png,1159,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1164.png,1164,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_38_F1169.png,1169,00:00:38,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1174.png,1174,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1179.png,1179,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1184.png,1184,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1189.png,1189,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1194.png,1194,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_39_F1199.png,1199,00:00:39,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1204.png,1204,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1209.png,1209,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1214.png,1214,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1219.png,1219,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1224.png,1224,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_40_F1229.png,1229,00:00:40,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1234.png,1234,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1239.png,1239,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1244.png,1244,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1249.png,1249,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1254.png,1254,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_41_F1259.png,1259,00:00:41,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1264.png,1264,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1269.png,1269,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1274.png,1274,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1279.png,1279,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1284.png,1284,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_42_F1289.png,1289,00:00:42,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1294.png,1294,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1299.png,1299,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1304.png,1304,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1309.png,1309,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1314.png,1314,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
00_00_43_F1319.png,1319,00:00:43,2,"person, car",0.25,5,00:00:00,00:00:44,None
